id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21405277,Departamento Centro de Santiago,151652266,Julio,,Santiago,-33.44847,-70.6396,Entire home/apt,80000,1,0,,,1,0,0,
21408775,Se arrienda departamento amoblado Santiago Centro.,155121278,Freddy,,Santiago,-33.43622,-70.65366,Entire home/apt,190000,90,7,2018-10-26,0.13,1,358,0,
21419883,Dpto dos habitaciones a pasos del metro M. Mont,43952877,Gers,,Providencia,-33.42974,-70.61979,Entire home/apt,60000,2,125,2022-08-29,2.17,12,354,52,
21438347,Lindo Departamento En El Centro de Santiago,155158451,Jacqueline,,Santiago,-33.44111,-70.65768,Entire home/apt,40000,3,1,2017-10-27,0.02,1,362,0,
21438912,Madriguera,155433320,Ximena,,Quinta Normal,-33.43612,-70.68884,Private room,9900,1,22,2020-03-15,0.41,1,261,0,
21444024,Piezas dentro Casa Condominio Huechuraba,155583094,Ricardo,,Huechuraba,-33.3445,-70.66291,Private room,36000,1,0,,,1,365,0,
21448773,Departamento Alonso de Cordova,146625866,Luis,,Las Condes,-33.40667,-70.57629,Entire home/apt,93566,7,4,2022-05-04,0.08,1,357,2,
21467171,SOLO MUJERES  Habitación privada para una huésped.,90334825,Magdalena,,Providencia,-33.43234,-70.60531,Private room,14828,2,36,2022-03-06,0.62,1,286,6,
21476066,Cozy! new! next to Parque Arauco 1510,94780337,Jose,,Las Condes,-33.39997,-70.5705,Hotel room,108543,3,44,2022-08-07,0.76,7,259,17,
21477174,Habitación privada . Casa amplia comuna la reina,136958420,Deborah Andrea,,La Reina,-33.44858,-70.54722,Private room,10000,30,0,,,1,83,0,
21488156,byh apartamentos,156091773,Betty,,Providencia,-33.43596,-70.6338,Entire home/apt,60000,1,0,,,1,90,0,
21489466,PROVIDENCIA VIP,143584052,Juan Pablo,,Providencia,-33.4286,-70.58894,Entire home/apt,42143,6,29,2022-09-11,0.49,1,17,9,
21503652,Cómodo departamento en centro cívico SCL,103663052,Constanza,,Santiago,-33.43786,-70.65719,Entire home/apt,18000,15,114,2021-01-17,1.92,1,52,0,
21504752,Hermoso Loft en el corazón de Providencia,57627928,Sebastian,,Providencia,-33.42928,-70.62604,Entire home/apt,45000,3,16,2022-08-08,0.28,1,13,1,
21517630,Todo a un paso.,44283874,Roberto Agustin,,Santiago,-33.43913,-70.63616,Private room,18713,3,36,2022-08-25,0.66,1,39,17,
21525404,MARAVILLOSO DEPARTAMENTO.PLENO CENTRO DE SANTIAGO,51966337,Valeria,,Santiago,-33.43334,-70.65335,Entire home/apt,40000,2,38,2022-09-21,0.64,13,363,9,
21525835,"Turistas & Estudiantes, Santiago de Chile",61452280,Alejandro,,Santiago,-33.43345,-70.6563,Private room,7850,5,10,2021-06-10,0.17,3,0,0,
21529252,"2 dorm 2 baños Premium Apartment, Las Condes",110696179,Valentina,,Las Condes,-33.407089,-70.565178,Entire home/apt,52357,3,123,2022-09-15,2.08,2,238,31,
21539336,Cómodo y acogedor departamento en Ñuñoa,12690298,Alejandro,,Ñuñoa,-33.46272,-70.62498,Entire home/apt,45000,3,14,2022-08-19,0.24,1,53,7,
21544674,Acogedor departamento en el centro de providencia,102896380,Anita,,Providencia,-33.43735,-70.61167,Entire home/apt,90000,2,28,2022-07-12,0.49,1,227,10,
21546639,Providencia Suite Room #2,60282909,David,,Providencia,-33.4251,-70.59886,Shared room,20000,4,27,2019-06-26,0.46,1,0,0,
21558592,Home Studio en pleno centro de Santiago,156714844,Mi,,Santiago,-33.44651,-70.65246,Private room,28000,2,0,,,1,363,0,
21566873,"Loft A2, Las Ñipas",46486556,Jose Francisco,,Vitacura,-33.40265,-70.59177,Entire home/apt,47000,5,3,2017-12-04,0.05,1,0,0,
21574690,depto en barrio Bellas artes/ barrio Las Tarrias,96896181,Devy,,Santiago,-33.43384,-70.64439,Entire home/apt,24671,3,60,2019-10-08,1.02,2,205,0,
21582874,"LUXURY depto  Mall Parque Arauco, las condes",152758429,Paula,,Las Condes,-33.39897,-70.57216,Entire home/apt,85000,2,73,2022-09-04,1.24,10,328,19,
21588048,Lindo departamento en El Golf,101430271,Itziar,,Las Condes,-33.41417,-70.60139,Entire home/apt,42429,5,140,2022-09-04,2.37,2,229,20,
21588794,Habitación independiente baño privado vista jardin,1892348,Cecilia,,Providencia,-33.42887,-70.59061,Private room,15000,1,22,2022-07-09,0.37,2,264,1,
21591371,New and Comfortable Apartment in Santiago Downtown,155830237,María Jesús,,Santiago,-33.43516,-70.65723,Entire home/apt,50000,56,26,2022-04-21,0.46,1,99,3,
21596048,"3Departamentos , Las condes, M Manquehue ( sanit)",157074564,Claudia,,Las Condes,-33.4109,-70.56674,Entire home/apt,45000,4,172,2022-08-26,2.90,4,335,30,
21604419,Hermosas habitaciones en ambiente tranquilo,7151410,Cristobal,,Peñalolén,-33.46704,-70.5257,Private room,32000,2,0,,,2,363,0,
21608263,"Depto cerca Metro y Clínicas, parking incluido.",157174735,Gastón,,Estación Central,-33.45958,-70.70058,Entire home/apt,40000,3,34,2022-08-22,0.58,1,357,5,no
21619145,Habitacion en las condes para extranjeros,157271129,Beto,,Las Condes,-33.41926,-70.54415,Private room,15000,3,1,2022-07-01,0.36,1,365,1,
21623563,Bellavista Spotlight 1BR Apt - w/Parking & A/C,46251885,HappyHost,,Providencia,-33.430412,-70.631302,Entire home/apt,41169,2,86,2022-09-09,1.45,10,330,14,
21646489,Comfy studio in quaint Barrio Lastarria,39185761,Mariana & Dominic,,Santiago,-33.439919,-70.641556,Entire home/apt,41714,1,132,2022-09-04,2.23,14,0,21,
21668269,"Lastarria Penthouse, Breathtaking Views, Beautiful Terrace",55956506,Paz,,Santiago,-33.43647,-70.64221,Entire home/apt,135007,3,58,2022-09-08,0.98,1,52,18,
21675797,Trendy and cozy apartment in the heart of Vitacura,32437064,Ignacia,,Vitacura,-33.4065771,-70.5978883,Entire home/apt,72857,3,1,2022-08-09,0.67,1,142,1,
21684341,"Costanera Center, Providencia, Estacionamiento",77588982,Pedro,,Providencia,-33.4238,-70.60027,Entire home/apt,86053,3,252,2022-09-14,4.26,7,144,52,
21694002,Habitación Privada Las Condes Metro Colon,51126587,Jaime,,Las Condes,-33.4249,-70.5908,Private room,46783,2,0,,,1,179,0,
21695216,"El Arca Naranja, Ecologic Cabin",29409559,Élise Et Juan,,Lo Barnechea,-33.36556,-70.39147,Entire home/apt,69239,2,25,2022-08-28,0.45,2,301,6,
21741445,Lujosa Suite con Increíble Vista,109888369,Felipe,,Providencia,-33.424854,-70.616119,Entire home/apt,50543,3,143,2022-09-09,2.44,2,238,28,
21744267,"Departamento Deco art apartment, Chile, Ñuñoa Stgo",158391162,Adrian,,Macul,-33.4874,-70.59727,Entire home/apt,35286,2,25,2020-08-28,0.43,2,0,0,
21748742,Urbano estudio en el Corazón del Golf,92332735,Carla,,Las Condes,-33.41389,-70.60023,Entire home/apt,50000,2,53,2022-09-09,0.90,24,102,22,
21754637,"Great location at the ❤️ of Bellas Artes, Chile",82168538,Paula,,Santiago,-33.43554,-70.64411,Entire home/apt,20000,50,91,2021-07-31,1.57,1,108,0,
21754651,Comfy apartment in quiet neighborhood,95937124,Consuelo,,Ñuñoa,-33.4594,-70.59713,Entire home/apt,42105,28,28,2022-09-04,0.48,1,104,7,
21754887,Located in the best neighborhood of Santiago,94871204,Cristina,,Las Condes,-33.40404,-70.569,Entire home/apt,64000,2,76,2021-01-31,1.30,3,32,0,
21768099,"Bella habitación privada ,baño suite,ful ubicada",68520254,María Eugenia,,Las Condes,-33.40944,-70.5667,Hotel room,56140,1,36,2022-09-21,0.64,4,0,11,
